,Interactor_A_ID,Interactor_B_ID
93952,99287.STM3359,99287.STM3133
93953,99287.STM3133,99287.STM3500
93954,99287.STM3500,99287.STM3133
93955,99287.STM3133,99287.STM3551
93956,99287.STM3551,99287.STM3133
93957,99287.STM3133,99287.STM3598
93958,99287.STM3598,99287.STM3133
93959,99287.STM3133,99287.STM3775
93960,99287.STM3775,99287.STM3133
93961,99287.STM3133,99287.STM3956
93962,99287.STM3956,99287.STM3133
93963,99287.STM3133,99287.STM4188
93964,99287.STM4188,99287.STM3133
93965,99287.STM3133,99287.STM4248
93966,99287.STM4248,99287.STM3133
93967,99287.STM3133,99287.STM4330
93968,99287.STM4330,99287.STM3133
93969,99287.STM3133,99287.STM4343
93970,99287.STM4343,99287.STM3133
93971,99287.STM3133,99287.STM4366
93972,99287.STM4366,99287.STM3133
93973,99287.STM3134,99287.STM3223
93974,99287.STM3223,99287.STM3134
93975,99287.STM3134,99287.STM4072
93976,99287.STM4072,99287.STM3134
93977,99287.STM3134,99287.STM4483
93978,99287.STM4483,99287.STM3134
93979,99287.STM3135,99287.STM3157
93980,99287.STM3157,99287.STM3135
93981,99287.STM3135,99287.STM3250
93982,99287.STM3250,99287.STM3135
93983,99287.STM3135,99287.STM3483
93984,99287.STM3483,99287.STM3135
93985,99287.STM3135,99287.STM3612
93986,99287.STM3612,99287.STM3135
93987,99287.STM3135,99287.STM4077
93988,99287.STM4077,99287.STM3135
93989,99287.STM3135,99287.STM4080
93990,99287.STM4080,99287.STM3135
93991,99287.STM3135,99287.STM4483
93992,99287.STM4483,99287.STM3135
93993,99287.STM3136,99287.STM3250
93994,99287.STM3250,99287.STM3136
93995,99287.STM3136,99287.STM3254
93996,99287.STM3254,99287.STM3136
93997,99287.STM3136,99287.STM3256
93998,99287.STM3256,99287.STM3136
93999,99287.STM3136,99287.STM3685
94000,99287.STM3685,99287.STM3136
94001,99287.STM3136,99287.STM4062
94002,99287.STM4062,99287.STM3136
94003,99287.STM3136,99287.STM4448
94004,99287.STM4448,99287.STM3136
94005,99287.STM3137,99287.STM3359
94006,99287.STM3359,99287.STM3137
94007,99287.STM3137,99287.STM3557
94008,99287.STM3557,99287.STM3137
94009,99287.STM3137,99287.STM3681
94010,99287.STM3681,99287.STM3137
94011,99287.STM3137,99287.STM3695
94012,99287.STM3695,99287.STM3137
94013,99287.STM3137,99287.STM4048
94014,99287.STM4048,99287.STM3137
94015,99287.STM3137,99287.STM4049
94016,99287.STM4049,99287.STM3137
94017,99287.STM3137,99287.STM4077
94018,99287.STM4077,99287.STM3137
94019,99287.STM3139,99287.STM3917
94020,99287.STM3917,99287.STM3139
94021,99287.STM3139,99287.STM4056
94022,99287.STM4056,99287.STM3139
94023,99287.STM3139,99287.STM4374
94024,99287.STM4374,99287.STM3139
94025,99287.STM3140,99287.STM3415
94026,99287.STM3415,99287.STM3140
94027,99287.STM3140,99287.STM3424
94028,99287.STM3424,99287.STM3140
94029,99287.STM3140,99287.STM3551
94030,99287.STM3551,99287.STM3140
94031,99287.STM3140,99287.STM4475
94032,99287.STM4475,99287.STM3140
94033,99287.STM3141,99287.STM3586
94034,99287.STM3586,99287.STM3141
94035,99287.STM3141,99287.STM3882
94036,99287.STM3882,99287.STM3141
94037,99287.STM3141,99287.STM4074
94038,99287.STM4074,99287.STM3141
94039,99287.STM3142,99287.STM3214
94040,99287.STM3214,99287.STM3142
94041,99287.STM3142,99287.STM3554
94042,99287.STM3554,99287.STM3142
94043,99287.STM3142,99287.STM4092
94044,99287.STM4092,99287.STM3142
94045,99287.STM3142,99287.STM4230
94046,99287.STM4230,99287.STM3142
94047,99287.STM3142,99287.STM4426
94048,99287.STM4426,99287.STM3142
94049,99287.STM3143,99287.STM3147
94050,99287.STM3147,99287.STM3143
94051,99287.STM3143,99287.STM3208
94052,99287.STM3208,99287.STM3143
94053,99287.STM3144,99287.STM3257
94054,99287.STM3257,99287.STM3144
94055,99287.STM3144,99287.STM3455
94056,99287.STM3455,99287.STM3144
94057,99287.STM3144,99287.STM4285
94058,99287.STM4285,99287.STM3144
94059,99287.STM3145,99287.STM3146
94060,99287.STM3146,99287.STM3145
94061,99287.STM3145,99287.STM3150
94062,99287.STM3150,99287.STM3145
94063,99287.STM3145,99287.STM4486
94064,99287.STM4486,99287.STM3145
94065,99287.STM3146,99287.STM3147
94066,99287.STM3147,99287.STM3146
94067,99287.STM3146,99287.STM3276
94068,99287.STM3276,99287.STM3146
94069,99287.STM3146,99287.STM3503
94070,99287.STM3503,99287.STM3146
94071,99287.STM3146,99287.STM3921
94072,99287.STM3921,99287.STM3146
94073,99287.STM3146,99287.STM4560
94074,99287.STM4560,99287.STM3146
94075,99287.STM3147,99287.STM3148
94076,99287.STM3148,99287.STM3147
94077,99287.STM3147,99287.STM3149
94078,99287.STM3149,99287.STM3147
94079,99287.STM3147,99287.STM3150
94080,99287.STM3150,99287.STM3147
94081,99287.STM3147,99287.STM3153
94082,99287.STM3153,99287.STM3147
94083,99287.STM3147,99287.STM3276
94084,99287.STM3276,99287.STM3147
94085,99287.STM3147,99287.STM3313
94086,99287.STM3313,99287.STM3147
94087,99287.STM3148,99287.STM3149
94088,99287.STM3149,99287.STM3148
94089,99287.STM3148,99287.STM3150
94090,99287.STM3150,99287.STM3148
94091,99287.STM3148,99287.STM4035
94092,99287.STM4035,99287.STM3148
94093,99287.STM3148,99287.STM4036
94094,99287.STM4036,99287.STM3148
94095,99287.STM3148,99287.STM4037
94096,99287.STM4037,99287.STM3148
94097,99287.STM3148,99287.STM4285
94098,99287.STM4285,99287.STM3148
94099,99287.STM3149,99287.STM3150
94100,99287.STM3150,99287.STM3149
94101,99287.STM3149,99287.STM3151
94102,99287.STM3151,99287.STM3149
94103,99287.STM3149,99287.STM3153
94104,99287.STM3153,99287.STM3149
94105,99287.STM3149,99287.STM3354
94106,99287.STM3354,99287.STM3149
94107,99287.STM3149,99287.STM3355
94108,99287.STM3355,99287.STM3149
94109,99287.STM3149,99287.STM3359
94110,99287.STM3359,99287.STM3149
94111,99287.STM3149,99287.STM3474
94112,99287.STM3474,99287.STM3149
94113,99287.STM3149,99287.STM3500
94114,99287.STM3500,99287.STM3149
94115,99287.STM3149,99287.STM4037
94116,99287.STM4037,99287.STM3149
94117,99287.STM3149,99287.STM4038
94118,99287.STM4038,99287.STM3149
94119,99287.STM3149,99287.STM4063
94120,99287.STM4063,99287.STM3149
94121,99287.STM3149,99287.STM4119
94122,99287.STM4119,99287.STM3149
94123,99287.STM3149,99287.STM4397
94124,99287.STM4397,99287.STM3149
94125,99287.STM3150,99287.STM3151
94126,99287.STM3151,99287.STM3150
94127,99287.STM3150,99287.STM4378
94128,99287.STM4378,99287.STM3150
94129,99287.STM3151,99287.STM3306
94130,99287.STM3306,99287.STM3151
94131,99287.STM3151,99287.STM3414
94132,99287.STM3414,99287.STM3151
94133,99287.STM3151,99287.STM3416
94134,99287.STM3416,99287.STM3151
94135,99287.STM3151,99287.STM3744
94136,99287.STM3744,99287.STM3151
94137,99287.STM3151,99287.STM4045
94138,99287.STM4045,99287.STM3151
94139,99287.STM3151,99287.STM4170
94140,99287.STM4170,99287.STM3151
94141,99287.STM3154,99287.STM3282
94142,99287.STM3282,99287.STM3154
94143,99287.STM3157,99287.STM3165
94144,99287.STM3165,99287.STM3157
94145,99287.STM3157,99287.STM3380
94146,99287.STM3380,99287.STM3157
94147,99287.STM3157,99287.STM3704
94148,99287.STM3704,99287.STM3157
94149,99287.STM3157,99287.STM3837
94150,99287.STM3837,99287.STM3157
94151,99287.STM3157,99287.STM3968
94152,99287.STM3968,99287.STM3157
94153,99287.STM3157,99287.STM4081
94154,99287.STM4081,99287.STM3157
94155,99287.STM3157,99287.STM4086
94156,99287.STM4086,99287.STM3157
94157,99287.STM3157,99287.STM4366
94158,99287.STM4366,99287.STM3157
94159,99287.STM3157,99287.STM4492
94160,99287.STM4492,99287.STM3157
94161,99287.STM3158,99287.STM3159
94162,99287.STM3159,99287.STM3158
94163,99287.STM3158,99287.STM4130
94164,99287.STM4130,99287.STM3158
94165,99287.STM3158,99287.STM4301
94166,99287.STM4301,99287.STM3158
94167,99287.STM3158,99287.STM4325
94168,99287.STM4325,99287.STM3158
94169,99287.STM3158,99287.STM4458
94170,99287.STM4458,99287.STM3158
94171,99287.STM3159,99287.STM3694
94172,99287.STM3694,99287.STM3159
94173,99287.STM3159,99287.STM4130
94174,99287.STM4130,99287.STM3159
94175,99287.STM3159,99287.STM4301
94176,99287.STM4301,99287.STM3159
94177,99287.STM3159,99287.STM4325
94178,99287.STM4325,99287.STM3159
94179,99287.STM3161,99287.STM3165
94180,99287.STM3165,99287.STM3161
94181,99287.STM3161,99287.STM3219
94182,99287.STM3219,99287.STM3161
94183,99287.STM3161,99287.STM3244
94184,99287.STM3244,99287.STM3161
94185,99287.STM3161,99287.STM3268
94186,99287.STM3268,99287.STM3161
94187,99287.STM3161,99287.STM3325
94188,99287.STM3325,99287.STM3161
94189,99287.STM3161,99287.STM3359
94190,99287.STM3359,99287.STM3161
94191,99287.STM3161,99287.STM3596
94192,99287.STM3596,99287.STM3161
94193,99287.STM3161,99287.STM3597
94194,99287.STM3597,99287.STM3161
94195,99287.STM3161,99287.STM3624A
94196,99287.STM3624A,99287.STM3161
94197,99287.STM3161,99287.STM3702
94198,99287.STM3702,99287.STM3161
94199,99287.STM3161,99287.STM3721
94200,99287.STM3721,99287.STM3161
94201,99287.STM3161,99287.STM3813
94202,99287.STM3813,99287.STM3161
94203,99287.STM3161,99287.STM3903
94204,99287.STM3903,99287.STM3161
94205,99287.STM3161,99287.STM3905
94206,99287.STM3905,99287.STM3161
94207,99287.STM3161,99287.STM3965
94208,99287.STM3965,99287.STM3161
94209,99287.STM3161,99287.STM4101
94210,99287.STM4101,99287.STM3161
94211,99287.STM3161,99287.STM4105
94212,99287.STM4105,99287.STM3161
94213,99287.STM3161,99287.STM4120
94214,99287.STM4120,99287.STM3161
94215,99287.STM3161,99287.STM4126
94216,99287.STM4126,99287.STM3161
94217,99287.STM3161,99287.STM4188
94218,99287.STM4188,99287.STM3161
94219,99287.STM3161,99287.STM4220
94220,99287.STM4220,99287.STM3161
94221,99287.STM3161,99287.STM4248
94222,99287.STM4248,99287.STM3161
94223,99287.STM3161,99287.STM4361
94224,99287.STM4361,99287.STM3161
94225,99287.STM3161,99287.STM4401
94226,99287.STM4401,99287.STM3161
94227,99287.STM3161,99287.STM4458
94228,99287.STM4458,99287.STM3161
94229,99287.STM3161,99287.STM4477
94230,99287.STM4477,99287.STM3161
94231,99287.STM3161,99287.STM4489
94232,99287.STM4489,99287.STM3161
94233,99287.STM3163,99287.STM3388
94234,99287.STM3388,99287.STM3163
94235,99287.STM3164,99287.STM3165
94236,99287.STM3165,99287.STM3164
94237,99287.STM3164,99287.STM3408
94238,99287.STM3408,99287.STM3164
94239,99287.STM3164,99287.STM3455
94240,99287.STM3455,99287.STM3164
94241,99287.STM3164,99287.STM3526
94242,99287.STM3526,99287.STM3164
94243,99287.STM3165,99287.STM3240
94244,99287.STM3240,99287.STM3165
94245,99287.STM3165,99287.STM3330
94246,99287.STM3330,99287.STM3165
94247,99287.STM3165,99287.STM3380
94248,99287.STM3380,99287.STM3165
94249,99287.STM3165,99287.STM3551
94250,99287.STM3551,99287.STM3165
94251,99287.STM3165,99287.STM3702
94252,99287.STM3702,99287.STM3165
94253,99287.STM3165,99287.STM3852
94254,99287.STM3852,99287.STM3165
94255,99287.STM3165,99287.STM3903
94256,99287.STM3903,99287.STM3165
94257,99287.STM3165,99287.STM3961
94258,99287.STM3961,99287.STM3165
94259,99287.STM3165,99287.STM4007
94260,99287.STM4007,99287.STM3165
94261,99287.STM3165,99287.STM4020
94262,99287.STM4020,99287.STM3165
94263,99287.STM3165,99287.STM4086
94264,99287.STM4086,99287.STM3165
94265,99287.STM3165,99287.STM4087
94266,99287.STM4087,99287.STM3165
94267,99287.STM3165,99287.STM4100
94268,99287.STM4100,99287.STM3165
94269,99287.STM3165,99287.STM4188
94270,99287.STM4188,99287.STM3165
94271,99287.STM3165,99287.STM4248
94272,99287.STM4248,99287.STM3165
94273,99287.STM3165,99287.STM4477
94274,99287.STM4477,99287.STM3165
94275,99287.STM3165,99287.STM4486
94276,99287.STM4486,99287.STM3165
94277,99287.STM3165,99287.STM4489
94278,99287.STM4489,99287.STM3165
94279,99287.STM3165,99287.STM4556
94280,99287.STM4556,99287.STM3165
94281,99287.STM3166,99287.STM3170
94282,99287.STM3170,99287.STM3166
94283,99287.STM3166,99287.STM3171
94284,99287.STM3171,99287.STM3166
94285,99287.STM3166,99287.STM3356
94286,99287.STM3356,99287.STM3166
94287,99287.STM3166,99287.STM3614
94288,99287.STM3614,99287.STM3166
94289,99287.STM3166,99287.STM3671
94290,99287.STM3671,99287.STM3166
94291,99287.STM3166,99287.STM4052
94292,99287.STM4052,99287.STM3166
94293,99287.STM3166,99287.STM4053
94294,99287.STM4053,99287.STM3166
94295,99287.STM3166,99287.STM4182
94296,99287.STM4182,99287.STM3166
94297,99287.STM3166,99287.STM4283
94298,99287.STM4283,99287.STM3166
94299,99287.STM3166,99287.STM4300
94300,99287.STM4300,99287.STM3166
94301,99287.STM3166,99287.STM4464
94302,99287.STM4464,99287.STM3166
94303,99287.STM3167,99287.STM3331
94304,99287.STM3331,99287.STM3167
94305,99287.STM3167,99287.STM4329
94306,99287.STM4329,99287.STM3167
94307,99287.STM3167,99287.STM4330
94308,99287.STM4330,99287.STM3167
94309,99287.STM3167,99287.STM4404
94310,99287.STM4404,99287.STM3167
94311,99287.STM3169,99287.STM3170
94312,99287.STM3170,99287.STM3169
94313,99287.STM3169,99287.STM3614
94314,99287.STM3614,99287.STM3169
94315,99287.STM3169,99287.STM4283
94316,99287.STM4283,99287.STM3169
94317,99287.STM3169,99287.STM4304
94318,99287.STM4304,99287.STM3169
94319,99287.STM3169,99287.STM4464
94320,99287.STM4464,99287.STM3169
94321,99287.STM3170,99287.STM3171
94322,99287.STM3171,99287.STM3170
94323,99287.STM3170,99287.STM3672
94324,99287.STM3672,99287.STM3170
94325,99287.STM3170,99287.STM4052
94326,99287.STM4052,99287.STM3170
94327,99287.STM3170,99287.STM4069
94328,99287.STM4069,99287.STM3170
94329,99287.STM3170,99287.STM4464
94330,99287.STM4464,99287.STM3170
94331,99287.STM3171,99287.STM3305
94332,99287.STM3305,99287.STM3171
94333,99287.STM3171,99287.STM3352
94334,99287.STM3352,99287.STM3171
94335,99287.STM3171,99287.STM3379
94336,99287.STM3379,99287.STM3171
94337,99287.STM3171,99287.STM3380
94338,99287.STM3380,99287.STM3171
94339,99287.STM3171,99287.STM3614
94340,99287.STM3614,99287.STM3171
94341,99287.STM3171,99287.STM3673
94342,99287.STM3673,99287.STM3171
94343,99287.STM3171,99287.STM4005
94344,99287.STM4005,99287.STM3171
94345,99287.STM3171,99287.STM4174
94346,99287.STM4174,99287.STM3171
94347,99287.STM3171,99287.STM4275
94348,99287.STM4275,99287.STM3171
94349,99287.STM3171,99287.STM4283
94350,99287.STM4283,99287.STM3171
94351,99287.STM3171,99287.STM4360
94352,99287.STM4360,99287.STM3171
94353,99287.STM3171,99287.STM4464
94354,99287.STM4464,99287.STM3171
94355,99287.STM3172,99287.STM3173
94356,99287.STM3173,99287.STM3172
94357,99287.STM3172,99287.STM3174
94358,99287.STM3174,99287.STM3172
94359,99287.STM3172,99287.STM3176
94360,99287.STM3176,99287.STM3172
94361,99287.STM3172,99287.STM3219
94362,99287.STM3219,99287.STM3172
94363,99287.STM3172,99287.STM3474
94364,99287.STM3474,99287.STM3172
94365,99287.STM3172,99287.STM3576
94366,99287.STM3576,99287.STM3172
94367,99287.STM3172,99287.STM3973
94368,99287.STM3973,99287.STM3172
94369,99287.STM3172,99287.STM3974
94370,99287.STM3974,99287.STM3172
94371,99287.STM3172,99287.STM3975
94372,99287.STM3975,99287.STM3172
94373,99287.STM3172,99287.STM4105
94374,99287.STM4105,99287.STM3172
94375,99287.STM3172,99287.STM4106
94376,99287.STM4106,99287.STM3172
94377,99287.STM3172,99287.STM4188
94378,99287.STM4188,99287.STM3172
94379,99287.STM3173,99287.STM3183
94380,99287.STM3183,99287.STM3173
94381,99287.STM3173,99287.STM3207
94382,99287.STM3207,99287.STM3173
94383,99287.STM3173,99287.STM3444
94384,99287.STM3444,99287.STM3173
94385,99287.STM3173,99287.STM3457
94386,99287.STM3457,99287.STM3173
94387,99287.STM3173,99287.STM3466
94388,99287.STM3466,99287.STM3173
94389,99287.STM3173,99287.STM3474
94390,99287.STM3474,99287.STM3173
94391,99287.STM3173,99287.STM3496
94392,99287.STM3496,99287.STM3173
94393,99287.STM3173,99287.STM3526
94394,99287.STM3526,99287.STM3173
94395,99287.STM3173,99287.STM3595
94396,99287.STM3595,99287.STM3173
94397,99287.STM3173,99287.STM3700
94398,99287.STM3700,99287.STM3173
94399,99287.STM3173,99287.STM3852
94400,99287.STM3852,99287.STM3173
94401,99287.STM3173,99287.STM3950
94402,99287.STM3950,99287.STM3173
94403,99287.STM3173,99287.STM4026
94404,99287.STM4026,99287.STM3173
94405,99287.STM3173,99287.STM4086
94406,99287.STM4086,99287.STM3173
94407,99287.STM3173,99287.STM4235
94408,99287.STM4235,99287.STM3173
94409,99287.STM3173,99287.STM4319
94410,99287.STM4319,99287.STM3173
94411,99287.STM3173,99287.STM4372
94412,99287.STM4372,99287.STM3173
94413,99287.STM3173,99287.STM4489
94414,99287.STM4489,99287.STM3173
94415,99287.STM3173,99287.STM4557
94416,99287.STM4557,99287.STM3173
94417,99287.STM3173,99287.STM4559
94418,99287.STM4559,99287.STM3173
94419,99287.STM3173,99287.STM4596
94420,99287.STM4596,99287.STM3173
94421,99287.STM3174,99287.STM3181
94422,99287.STM3181,99287.STM3174
94423,99287.STM3174,99287.STM3266
94424,99287.STM3266,99287.STM3174
94425,99287.STM3174,99287.STM3723
94426,99287.STM3723,99287.STM3174
94427,99287.STM3174,99287.STM3742
94428,99287.STM3742,99287.STM3174
94429,99287.STM3174,99287.STM3835
94430,99287.STM3835,99287.STM3174
94431,99287.STM3174,99287.STM4256
94432,99287.STM4256,99287.STM3174
94433,99287.STM3174,99287.STM4409
94434,99287.STM4409,99287.STM3174
94435,99287.STM3174,99287.STM4411
94436,99287.STM4411,99287.STM3174
94437,99287.STM3176,99287.STM4286
94438,99287.STM4286,99287.STM3176
94439,99287.STM3176,99287.STM4414
94440,99287.STM4414,99287.STM3176
94441,99287.STM3177,99287.STM3178
94442,99287.STM3178,99287.STM3177
94443,99287.STM3177,99287.STM3342
94444,99287.STM3342,99287.STM3177
94445,99287.STM3177,99287.STM4173
94446,99287.STM4173,99287.STM3177
94447,99287.STM3177,99287.STM4291
94448,99287.STM4291,99287.STM3177
94449,99287.STM3178,99287.STM3576
94450,99287.STM3576,99287.STM3178
94451,99287.STM3178,99287.STM4167
94452,99287.STM4167,99287.STM3178
94453,99287.STM3179,99287.STM3970
94454,99287.STM3970,99287.STM3179
94455,99287.STM3180,99287.STM3219
94456,99287.STM3219,99287.STM3180
94457,99287.STM3181,99287.STM3284
94458,99287.STM3284,99287.STM3181
94459,99287.STM3181,99287.STM3499
94460,99287.STM3499,99287.STM3181
94461,99287.STM3181,99287.STM3835
94462,99287.STM3835,99287.STM3181
94463,99287.STM3181,99287.STM3837
94464,99287.STM3837,99287.STM3181
94465,99287.STM3181,99287.STM3958
94466,99287.STM3958,99287.STM3181
94467,99287.STM3181,99287.STM4086
94468,99287.STM4086,99287.STM3181
94469,99287.STM3181,99287.STM4359
94470,99287.STM4359,99287.STM3181
94471,99287.STM3181,99287.STM4414
94472,99287.STM4414,99287.STM3181
94473,99287.STM3181,99287.STM4449
94474,99287.STM4449,99287.STM3181
94475,99287.STM3181,99287.STM4578
94476,99287.STM4578,99287.STM3181
94477,99287.STM3182,99287.STM3700
94478,99287.STM3700,99287.STM3182
94479,99287.STM3183,99287.STM3185
94480,99287.STM3185,99287.STM3183
94481,99287.STM3183,99287.STM3195
94482,99287.STM3195,99287.STM3183
94483,99287.STM3183,99287.STM3328
94484,99287.STM3328,99287.STM3183
94485,99287.STM3183,99287.STM3336
94486,99287.STM3336,99287.STM3183
94487,99287.STM3183,99287.STM3484
94488,99287.STM3484,99287.STM3183
94489,99287.STM3183,99287.STM3494
94490,99287.STM3494,99287.STM3183
94491,99287.STM3183,99287.STM3496
94492,99287.STM3496,99287.STM3183
94493,99287.STM3183,99287.STM3526
94494,99287.STM3526,99287.STM3183
94495,99287.STM3183,99287.STM3618
94496,99287.STM3618,99287.STM3183
94497,99287.STM3183,99287.STM3619
94498,99287.STM3619,99287.STM3183
94499,99287.STM3183,99287.STM3661
94500,99287.STM3661,99287.STM3183
94501,99287.STM3183,99287.STM3681
94502,99287.STM3681,99287.STM3183
94503,99287.STM3183,99287.STM3693
94504,99287.STM3693,99287.STM3183
94505,99287.STM3183,99287.STM3700
94506,99287.STM3700,99287.STM3183
94507,99287.STM3183,99287.STM3749
94508,99287.STM3749,99287.STM3183
94509,99287.STM3183,99287.STM3775
94510,99287.STM3775,99287.STM3183
94511,99287.STM3183,99287.STM3803
94512,99287.STM3803,99287.STM3183
94513,99287.STM3183,99287.STM3826
94514,99287.STM3826,99287.STM3183
94515,99287.STM3183,99287.STM3998
94516,99287.STM3998,99287.STM3183
94517,99287.STM3183,99287.STM4005
94518,99287.STM4005,99287.STM3183
94519,99287.STM3183,99287.STM4019
94520,99287.STM4019,99287.STM3183
94521,99287.STM3183,99287.STM4020
94522,99287.STM4020,99287.STM3183
94523,99287.STM3183,99287.STM4062
94524,99287.STM4062,99287.STM3183
94525,99287.STM3183,99287.STM4104
94526,99287.STM4104,99287.STM3183
94527,99287.STM3183,99287.STM4154
94528,99287.STM4154,99287.STM3183
94529,99287.STM3183,99287.STM4166
94530,99287.STM4166,99287.STM3183
94531,99287.STM3183,99287.STM4173
94532,99287.STM4173,99287.STM3183
94533,99287.STM3183,99287.STM4174
94534,99287.STM4174,99287.STM3183
94535,99287.STM3183,99287.STM4426
94536,99287.STM4426,99287.STM3183
94537,99287.STM3183,99287.STM4492
94538,99287.STM4492,99287.STM3183
94539,99287.STM3183,99287.STM4559
94540,99287.STM4559,99287.STM3183
94541,99287.STM3185,99287.STM3440
94542,99287.STM3440,99287.STM3185
94543,99287.STM3185,99287.STM3513
94544,99287.STM3513,99287.STM3185
94545,99287.STM3185,99287.STM3514
94546,99287.STM3514,99287.STM3185
94547,99287.STM3185,99287.STM3534
94548,99287.STM3534,99287.STM3185
94549,99287.STM3185,99287.STM3535
94550,99287.STM3535,99287.STM3185
94551,99287.STM3185,99287.STM3675
94552,99287.STM3675,99287.STM3185
94553,99287.STM3185,99287.STM3734
94554,99287.STM3734,99287.STM3185
94555,99287.STM3185,99287.STM4166
94556,99287.STM4166,99287.STM3185
94557,99287.STM3185,99287.STM4356
94558,99287.STM4356,99287.STM3185
94559,99287.STM3185,99287.STM4368
94560,99287.STM4368,99287.STM3185
94561,99287.STM3185,99287.STM4489
94562,99287.STM4489,99287.STM3185
94563,99287.STM3186,99287.STM3311
94564,99287.STM3311,99287.STM3186
94565,99287.STM3186,99287.STM3312
94566,99287.STM3312,99287.STM3186
94567,99287.STM3186,99287.STM3375
94568,99287.STM3375,99287.STM3186
94569,99287.STM3186,99287.STM3390
94570,99287.STM3390,99287.STM3186
94571,99287.STM3186,99287.STM3391
94572,99287.STM3391,99287.STM3186
94573,99287.STM3186,99287.STM3625
94574,99287.STM3625,99287.STM3186
94575,99287.STM3186,99287.STM3824
94576,99287.STM3824,99287.STM3186
94577,99287.STM3186,99287.STM3973
94578,99287.STM3973,99287.STM3186
94579,99287.STM3186,99287.STM4044
94580,99287.STM4044,99287.STM3186
94581,99287.STM3186,99287.STM4130
94582,99287.STM4130,99287.STM3186
94583,99287.STM3186,99287.STM4229
94584,99287.STM4229,99287.STM3186
94585,99287.STM3186,99287.STM4260
94586,99287.STM4260,99287.STM3186
94587,99287.STM3186,99287.STM4364
94588,99287.STM4364,99287.STM3186
94589,99287.STM3186,99287.STM4480
94590,99287.STM4480,99287.STM3186
94591,99287.STM3186,99287.STM4517
94592,99287.STM4517,99287.STM3186
94593,99287.STM3186,99287.STM4598
94594,99287.STM4598,99287.STM3186
94595,99287.STM3188,99287.STM3917
94596,99287.STM3917,99287.STM3188
94597,99287.STM3188,99287.STM4056
94598,99287.STM4056,99287.STM3188
94599,99287.STM3188,99287.STM4374
94600,99287.STM4374,99287.STM3188
94601,99287.STM3189,99287.STM3268
94602,99287.STM3268,99287.STM3189
94603,99287.STM3189,99287.STM4401
94604,99287.STM4401,99287.STM3189
94605,99287.STM3190,99287.STM3763
94606,99287.STM3763,99287.STM3190
94607,99287.STM3190,99287.STM3915
94608,99287.STM3915,99287.STM3190
94609,99287.STM3190,99287.STM4456
94610,99287.STM4456,99287.STM3190
94611,99287.STM3193,99287.STM3194
94612,99287.STM3194,99287.STM3193
94613,99287.STM3195,99287.STM3202
94614,99287.STM3202,99287.STM3195
94615,99287.STM3195,99287.STM3325
94616,99287.STM3325,99287.STM3195
94617,99287.STM3195,99287.STM3328
94618,99287.STM3328,99287.STM3195
94619,99287.STM3195,99287.STM3412
94620,99287.STM3412,99287.STM3195
94621,99287.STM3195,99287.STM3503
94622,99287.STM3503,99287.STM3195
94623,99287.STM3195,99287.STM3531
94624,99287.STM3531,99287.STM3195
94625,99287.STM3195,99287.STM3683
94626,99287.STM3683,99287.STM3195
94627,99287.STM3195,99287.STM3693
94628,99287.STM3693,99287.STM3195
94629,99287.STM3195,99287.STM3721
94630,99287.STM3721,99287.STM3195
94631,99287.STM3195,99287.STM3742
94632,99287.STM3742,99287.STM3195
94633,99287.STM3195,99287.STM3826
94634,99287.STM3826,99287.STM3195
94635,99287.STM3195,99287.STM3904
94636,99287.STM3904,99287.STM3195
94637,99287.STM3195,99287.STM3939
94638,99287.STM3939,99287.STM3195
94639,99287.STM3195,99287.STM4005
94640,99287.STM4005,99287.STM3195
94641,99287.STM3195,99287.STM4173
94642,99287.STM4173,99287.STM3195
94643,99287.STM3195,99287.STM4174
94644,99287.STM4174,99287.STM3195
94645,99287.STM3195,99287.STM4266
94646,99287.STM4266,99287.STM3195
94647,99287.STM3195,99287.STM4320
94648,99287.STM4320,99287.STM3195
94649,99287.STM3195,99287.STM4586
94650,99287.STM4586,99287.STM3195
94651,99287.STM3196,99287.STM3560
94652,99287.STM3560,99287.STM3196
94653,99287.STM3196,99287.STM3971
94654,99287.STM3971,99287.STM3196
94655,99287.STM3196,99287.STM4410
94656,99287.STM4410,99287.STM3196
94657,99287.STM3199,99287.STM3325
94658,99287.STM3325,99287.STM3199
94659,99287.STM3199,99287.STM3423
94660,99287.STM3423,99287.STM3199
94661,99287.STM3199,99287.STM3427
94662,99287.STM3427,99287.STM3199
94663,99287.STM3199,99287.STM3721
94664,99287.STM3721,99287.STM3199
94665,99287.STM3199,99287.STM3811
94666,99287.STM3811,99287.STM3199
94667,99287.STM3199,99287.STM3867
94668,99287.STM3867,99287.STM3199
94669,99287.STM3199,99287.STM3912
94670,99287.STM3912,99287.STM3199
94671,99287.STM3199,99287.STM3951
94672,99287.STM3951,99287.STM3199
94673,99287.STM3199,99287.STM4015
94674,99287.STM4015,99287.STM3199
94675,99287.STM3199,99287.STM4363
94676,99287.STM4363,99287.STM3199
94677,99287.STM3199,99287.STM4364
94678,99287.STM4364,99287.STM3199
94679,99287.STM3200,99287.STM3266
94680,99287.STM3266,99287.STM3200
94681,99287.STM3200,99287.STM3733
94682,99287.STM3733,99287.STM3200
94683,99287.STM3200,99287.STM3740
94684,99287.STM3740,99287.STM3200
94685,99287.STM3200,99287.STM3970
94686,99287.STM3970,99287.STM3200
